"A","A1","A2","A3","A4","A5","A6","B","BC_in_C1","BC_in_C2","BC_in_C3","BC_in_C4","BC_in_C5","BC_in_C6","BC_out_C1","BC_out_C2","BC_out_C3","BC_out_C4","BC_out_C5","BC_out_C6","Calc_rho","power_scalar","rho_temp","sum_C1","Time"
3.0381,0.15811,0.55716,0.66178,1.1411,0.29928,0.22059,0.89443,10.865,16.218,5.3464,2.9717,0.086607,0.013539,10.86,16.192,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.76,88.1
3.0381,0.15811,0.55715,0.66178,1.1411,0.29928,0.22059,0.89443,10.864,16.218,5.3465,2.9717,0.086607,0.013539,10.859,16.192,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.76,88.2
3.0381,0.15811,0.55715,0.66178,1.1411,0.29928,0.22059,0.89443,10.864,16.218,5.3466,2.9718,0.086606,0.013538,10.859,16.191,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.76,88.3
3.0381,0.15811,0.55715,0.66178,1.1411,0.29928,0.22059,0.89443,10.864,16.218,5.3467,2.9718,0.086606,0.013538,10.858,16.191,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.76,88.4
3.0381,0.15811,0.55715,0.66179,1.1411,0.29928,0.22059,0.89443,10.864,16.218,5.3468,2.9719,0.086605,0.013538,10.858,16.191,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.759,88.5
3.0381,0.15811,0.55715,0.66179,1.1411,0.29928,0.22059,0.89443,10.864,16.218,5.3469,2.9719,0.086604,0.013538,10.857,16.19,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.759,88.6
3.0381,0.15811,0.55716,0.66179,1.1411,0.29928,0.22059,0.89443,10.864,16.218,5.347,2.9719,0.086603,0.013537,10.856,16.19,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.759,88.7
3.0381,0.1581,0.55716,0.66179,1.1411,0.29928,0.22059,0.89443,10.863,16.218,5.3471,2.972,0.086602,0.013537,10.856,16.19,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.759,88.8
3.0381,0.1581,0.55716,0.66179,1.1411,0.29928,0.22059,0.89443,10.863,16.218,5.3472,2.972,0.086601,0.013537,10.855,16.189,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.759,88.9
3.0381,0.1581,0.55716,0.66179,1.1411,0.29928,0.22059,0.89443,10.863,16.217,5.3473,2.972,0.0866,0.013536,10.855,16.189,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.759,89
3.0381,0.1581,0.55716,0.66179,1.1411,0.29928,0.22059,0.89443,10.863,16.217,5.3474,2.972,0.086598,0.013536,10.854,16.189,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011056,15.759,89.1
3.0381,0.1581,0.55716,0.6618,1.1411,0.29928,0.22059,0.89443,10.862,16.217,5.3474,2.9721,0.086597,0.013535,10.854,16.188,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011057,15.758,89.2
3.0381,0.1581,0.55716,0.6618,1.1411,0.29928,0.22059,0.89443,10.862,16.217,5.3475,2.9721,0.086595,0.013535,10.853,16.188,5.3424,2.9683,0.086486,0.01352,0.0014248,1.0003,0.00011057,15.758,89.3
3.0381,0.1581,0.55716,0.6618,1.1411,0.29928,0.22059,0.89443,10.862,16.216,5.3476,2.9721,0.086593,0.013535,10.853,16.188,5.3424,2.9683,0.086486,0.01352,0.0014248,1.0003,0.00011057,15.758,89.4
3.0381,0.1581,0.55716,0.6618,1.1411,0.29928,0.22059,0.89443,10.861,16.216,5.3476,2.9721,0.086592,0.013534,10.853,16.188,5.3424,2.9683,0.086486,0.01352,0.0014248,1.0003,0.00011057,15.758,89.5
3.0381,0.1581,0.55717,0.6618,1.1411,0.29928,0.22059,0.89443,10.861,16.216,5.3477,2.9721,0.08659,0.013534,10.852,16.187,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011057,15.758,89.6
3.0381,0.1581,0.55717,0.6618,1.1411,0.29928,0.22059,0.89443,10.86,16.215,5.3477,2.9721,0.086588,0.013533,10.852,16.187,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011058,15.758,89.7
3.0381,0.1581,0.55717,0.6618,1.1411,0.29928,0.22059,0.89443,10.86,16.215,5.3477,2.9721,0.086586,0.013533,10.851,16.187,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011058,15.758,89.8
3.0381,0.1581,0.55717,0.6618,1.1411,0.29928,0.22059,0.89443,10.859,16.214,5.3477,2.9721,0.086583,0.013532,10.851,16.187,5.3424,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011058,15.758,89.9
3.0381,0.1581,0.55717,0.66181,1.1411,0.29928,0.22059,0.89443,10.859,16.214,5.3478,2.972,0.086581,0.013532,10.851,16.186,5.3425,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011058,15.757,90
3.0381,0.1581,0.55717,0.66181,1.1411,0.29928,0.22059,0.89443,10.858,16.213,5.3478,2.972,0.086579,0.013532,10.85,16.186,5.3425,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011059,15.757,90.1
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.858,16.213,5.3478,2.972,0.086576,0.013531,10.85,16.186,5.3425,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011059,15.757,90.2
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.857,16.212,5.3478,2.972,0.086574,0.013531,10.85,16.186,5.3425,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011059,15.757,90.3
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.857,16.212,5.3478,2.9719,0.086571,0.01353,10.849,16.186,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011059,15.757,90.4
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.856,16.211,5.3478,2.9719,0.086569,0.01353,10.849,16.186,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.0001106,15.757,90.5
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.855,16.21,5.3477,2.9719,0.086566,0.013529,10.849,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.0001106,15.757,90.6
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.855,16.21,5.3477,2.9718,0.086564,0.013529,10.849,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.0001106,15.756,90.7
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.854,16.209,5.3477,2.9718,0.086561,0.013528,10.848,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.0001106,15.756,90.8
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.853,16.208,5.3477,2.9717,0.086558,0.013528,10.848,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011061,15.756,90.9
3.0381,0.1581,0.55718,0.66181,1.1411,0.29928,0.22059,0.89443,10.853,16.207,5.3476,2.9717,0.086555,0.013527,10.848,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011061,15.756,91
3.0381,0.1581,0.55719,0.66182,1.1411,0.29928,0.22059,0.89443,10.852,16.207,5.3476,2.9716,0.086553,0.013527,10.848,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011061,15.756,91.1
3.0381,0.1581,0.55719,0.66182,1.1411,0.29928,0.22059,0.89443,10.851,16.206,5.3475,2.9716,0.08655,0.013526,10.848,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011061,15.756,91.2
3.0381,0.1581,0.55719,0.66182,1.1411,0.29928,0.22059,0.89443,10.851,16.205,5.3475,2.9715,0.086547,0.013526,10.848,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011061,15.755,91.3
3.0381,0.15809,0.55718,0.66182,1.1411,0.29928,0.22059,0.89443,10.85,16.204,5.3474,2.9715,0.086544,0.013525,10.848,16.185,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011062,15.755,91.4
3.0381,0.15809,0.55718,0.66182,1.1411,0.29928,0.22059,0.89443,10.849,16.204,5.3473,2.9714,0.086542,0.013525,10.847,16.184,5.3425,2.9684,0.086485,0.01352,0.0014248,1.0003,0.00011062,15.755,91.5
3.0381,0.15809,0.55718,0.66182,1.1411,0.29928,0.22059,0.89443,10.849,16.203,5.3473,2.9714,0.086539,0.013525,10.847,16.184,5.3425,2.9683,0.086485,0.01352,0.0014248,1.0003,0.00011062,15.755,91.6
3.0381,0.15809,0.55718,0.66182,1.1411,0.29928,0.22059,0.89443,10.848,16.202,5.3472,2.9713,0.086536,0.013524,10.847,16.184,5.3425,2.9683,0.086484,0.01352,0.0014248,1.0003,0.00011062,15.755,91.7
3.0381,0.15809,0.55718,0.66182,1.1411,0.29928,0.22059,0.89443,10.847,16.201,5.3471,2.9712,0.086533,0.013524,10.847,16.184,5.3425,2.9683,0.086484,0.01352,0.0014248,1.0003,0.00011062,15.754,91.8
3.0381,0.15809,0.55718,0.66182,1.1411,0.29928,0.22059,0.89443,10.846,16.2,5.347,2.9712,0.08653,0.013523,10.847,16.184,5.3425,2.9683,0.086484,0.01352,0.0014248,1.0003,0.00011063,15.754,91.9
3.0381,0.15809,0.55718,0.66182,1.1411,0.29928,0.22059,0.89443,10.846,16.199,5.347,2.9711,0.086528,0.013523,10.847,16.184,5.3425,2.9683,0.086484,0.013519,0.0014248,1.0003,0.00011063,15.754,92
3.0381,0.15808,0.55717,0.66182,1.1411,0.29928,0.22059,0.89443,10.845,16.198,5.3469,2.971,0.086525,0.013523,10.847,16.184,5.3425,2.9683,0.086484,0.013519,0.0014248,1.0003,0.00011063,15.754,92.1
3.038,0.15808,0.55717,0.66182,1.1411,0.29927,0.22059,0.89443,10.844,16.198,5.3468,2.9709,0.086522,0.013522,10.847,16.184,5.3425,2.9683,0.086484,0.013519,0.0014248,1.0003,0.00011063,15.753,92.2
3.038,0.15808,0.55717,0.66182,1.1411,0.29927,0.22058,0.89443,10.844,16.197,5.3467,2.9709,0.08652,0.013522,10.847,16.184,5.3425,2.9683,0.086484,0.013519,0.0014248,1.0003,0.00011063,15.753,92.3
3.038,0.15808,0.55717,0.66182,1.1411,0.29927,0.22058,0.89443,10.843,16.196,5.3466,2.9708,0.086517,0.013521,10.847,16.184,5.3425,2.9683,0.086484,0.013519,0.0014248,1.0003,0.00011063,15.753,92.4
3.038,0.15807,0.55716,0.66182,1.1411,0.29927,0.22058,0.89443,10.842,16.195,5.3465,2.9707,0.086515,0.013521,10.847,16.184,5.3425,2.9683,0.086483,0.013519,0.0014248,1.0003,0.00011063,15.752,92.5
3.038,0.15807,0.55716,0.66182,1.1411,0.29927,0.22058,0.89443,10.842,16.194,5.3464,2.9706,0.086512,0.013521,10.847,16.184,5.3425,2.9683,0.086483,0.013519,0.0014248,1.0003,0.00011064,15.752,92.6
3.038,0.15807,0.55715,0.66182,1.1411,0.29927,0.22058,0.89443,10.841,16.193,5.3463,2.9706,0.08651,0.01352,10.847,16.184,5.3425,2.9683,0.086483,0.013519,0.0014248,1.0003,0.00011064,15.752,92.7
3.038,0.15807,0.55715,0.66182,1.1411,0.29927,0.22058,0.89443,10.84,16.193,5.3462,2.9705,0.086507,0.01352,10.847,16.184,5.3425,2.9683,0.086483,0.013519,0.0014248,1.0003,0.00011064,15.751,92.8
3.038,0.15806,0.55714,0.66182,1.1411,0.29927,0.22058,0.89443,10.84,16.192,5.346,2.9704,0.086505,0.01352,10.847,16.185,5.3425,2.9683,0.086483,0.013519,0.0014248,1.0003,0.00011064,15.751,92.9
3.038,0.15806,0.55714,0.66182,1.1411,0.29927,0.22058,0.89443,10.839,16.191,5.3459,2.9703,0.086503,0.013519,10.847,16.185,5.3425,2.9683,0.086483,0.013519,0.0014248,1.0003,0.00011064,15.751,93
3.0379,0.15806,0.55713,0.66181,1.1411,0.29927,0.22058,0.89443,10.839,16.19,5.3458,2.9702,0.0865,0.013519,10.847,16.185,5.3425,2.9683,0.086482,0.013519,0.0014248,1.0003,0.00011064,15.75,93.1
3.0379,0.15805,0.55713,0.66181,1.1411,0.29927,0.22058,0.89443,10.838,16.19,5.3457,2.9702,0.086498,0.013519,10.847,16.185,5.3425,2.9683,0.086482,0.013519,0.0014248,1.0003,0.00011064,15.75,93.2
3.0379,0.15805,0.55712,0.66181,1.1411,0.29927,0.22058,0.89443,10.838,16.189,5.3456,2.9701,0.086496,0.013519,10.847,16.185,5.3425,2.9683,0.086482,0.013519,0.0014248,1.0002,0.00011064,15.75,93.3
3.0379,0.15804,0.55711,0.66181,1.1411,0.29926,0.22058,0.89443,10.838,16.188,5.3455,2.97,0.086494,0.013518,10.847,16.185,5.3425,2.9683,0.086482,0.013519,0.0014248,1.0002,0.00011064,15.749,93.4
3.0379,0.15804,0.5571,0.66181,1.1411,0.29926,0.22058,0.89443,10.837,16.188,5.3454,2.9699,0.086492,0.013518,10.847,16.185,5.3425,2.9683,0.086481,0.013519,0.0014249,1.0002,0.00011064,15.749,93.5
3.0379,0.15804,0.5571,0.66181,1.1411,0.29926,0.22057,0.89443,10.837,16.187,5.3452,2.9698,0.08649,0.013518,10.847,16.185,5.3425,2.9683,0.086481,0.013519,0.0014249,1.0002,0.00011064,15.749,93.6
3.0378,0.15803,0.55709,0.66181,1.1411,0.29926,0.22057,0.89443,10.837,16.186,5.3451,2.9698,0.086488,0.013518,10.847,16.185,5.3425,2.9683,0.086481,0.013519,0.0014249,1.0002,0.00011064,15.748,93.7
3.0378,0.15803,0.55708,0.66181,1.1411,0.29926,0.22057,0.89443,10.837,16.186,5.345,2.9697,0.086487,0.013518,10.847,16.185,5.3425,2.9683,0.086481,0.013519,0.0014249,1.0002,0.00011064,15.748,93.8
3.0378,0.15802,0.55707,0.6618,1.1411,0.29926,0.22057,0.89443,10.836,16.185,5.3449,2.9696,0.086485,0.013517,10.847,16.185,5.3425,2.9683,0.08648,0.013519,0.0014249,1.0002,0.00011063,15.747,93.9
3.0378,0.15802,0.55706,0.6618,1.1411,0.29926,0.22057,0.89443,10.836,16.185,5.3448,2.9695,0.086483,0.013517,10.848,16.185,5.3425,2.9683,0.08648,0.013519,0.0014249,1.0002,0.00011063,15.747,94
3.0377,0.15801,0.55705,0.6618,1.1411,0.29926,0.22057,0.89443,10.836,16.184,5.3447,2.9695,0.086482,0.013517,10.848,16.185,5.3425,2.9683,0.08648,0.013519,0.0014249,1.0002,0.00011063,15.747,94.1
3.0377,0.15801,0.55704,0.6618,1.1411,0.29925,0.22057,0.89443,10.836,16.184,5.3445,2.9694,0.08648,0.013517,10.848,16.185,5.3425,2.9683,0.086479,0.013518,0.0014249,1.0002,0.00011063,15.746,94.2
3.0377,0.158,0.55703,0.6618,1.141,0.29925,0.22057,0.89443,10.836,16.184,5.3444,2.9693,0.086479,0.013517,10.848,16.185,5.3424,2.9683,0.086479,0.013518,0.0014249,1.0002,0.00011063,15.746,94.3
3.0377,0.158,0.55702,0.66179,1.141,0.29925,0.22057,0.89443,10.836,16.183,5.3443,2.9692,0.086477,0.013517,10.848,16.186,5.3424,2.9682,0.086479,0.013518,0.0014249,1.0002,0.00011063,15.745,94.4
3.0376,0.15799,0.55701,0.66179,1.141,0.29925,0.22056,0.89443,10.836,16.183,5.3442,2.9692,0.086476,0.013517,10.848,16.186,5.3424,2.9682,0.086478,0.013518,0.0014249,1.0002,0.00011062,15.745,94.5
3.0376,0.15799,0.557,0.66179,1.141,0.29925,0.22056,0.89443,10.836,16.183,5.3441,2.9691,0.086475,0.013517,10.848,16.186,5.3424,2.9682,0.086478,0.013518,0.001425,1.0002,0.00011062,15.745,94.6
3.0376,0.15798,0.55699,0.66178,1.141,0.29925,0.22056,0.89443,10.837,16.182,5.344,2.969,0.086474,0.013517,10.848,16.186,5.3424,2.9682,0.086478,0.013518,0.001425,1.0002,0.00011062,15.744,94.7
3.0376,0.15798,0.55698,0.66178,1.141,0.29924,0.22056,0.89443,10.837,16.182,5.3439,2.969,0.086473,0.013516,10.848,16.186,5.3424,2.9682,0.086477,0.013518,0.001425,1.0002,0.00011061,15.744,94.8
3.0375,0.15797,0.55697,0.66178,1.141,0.29924,0.22056,0.89443,10.837,16.182,5.3438,2.9689,0.086472,0.013516,10.848,16.186,5.3424,2.9682,0.086477,0.013518,0.001425,1.0002,0.00011061,15.743,94.9
3.0375,0.15796,0.55695,0.66178,1.141,0.29924,0.22056,0.89443,10.838,16.182,5.3437,2.9688,0.086471,0.013516,10.848,16.186,5.3424,2.9682,0.086476,0.013518,0.001425,1.0002,0.00011061,15.743,95
3.0375,0.15796,0.55694,0.66177,1.141,0.29924,0.22056,0.89443,10.838,16.182,5.3435,2.9688,0.08647,0.013516,10.848,16.186,5.3424,2.9682,0.086476,0.013518,0.001425,1.0001,0.0001106,15.743,95.1
3.0374,0.15795,0.55693,0.66177,1.141,0.29924,0.22055,0.89443,10.839,16.182,5.3434,2.9687,0.086469,0.013516,10.848,16.186,5.3424,2.9682,0.086475,0.013518,0.001425,1.0001,0.0001106,15.742,95.2
3.0374,0.15795,0.55692,0.66177,1.141,0.29923,0.22055,0.89443,10.839,16.182,5.3434,2.9687,0.086469,0.013516,10.848,16.186,5.3424,2.9682,0.086475,0.013518,0.001425,1.0001,0.0001106,15.742,95.3
3.0374,0.15794,0.5569,0.66176,1.141,0.29923,0.22055,0.89443,10.84,16.182,5.3433,2.9686,0.086468,0.013516,10.848,16.186,5.3424,2.9682,0.086475,0.013518,0.001425,1.0001,0.00011059,15.741,95.4
3.0373,0.15794,0.55689,0.66176,1.141,0.29923,0.22055,0.89443,10.84,16.182,5.3432,2.9686,0.086467,0.013516,10.848,16.186,5.3424,2.9681,0.086474,0.013517,0.0014251,1.0001,0.00011059,15.741,95.5
3.0373,0.15793,0.55688,0.66175,1.141,0.29923,0.22055,0.89443,10.841,16.182,5.3431,2.9685,0.086467,0.013516,10.848,16.186,5.3423,2.9681,0.086474,0.013517,0.0014251,1.0001,0.00011058,15.741,95.6
3.0373,0.15793,0.55687,0.66175,1.141,0.29923,0.22055,0.89443,10.842,16.182,5.343,2.9685,0.086466,0.013516,10.848,16.186,5.3423,2.9681,0.086473,0.013517,0.0014251,1.0001,0.00011058,15.74,95.7
3.0373,0.15792,0.55685,0.66175,1.141,0.29922,0.22054,0.89443,10.842,16.183,5.3429,2.9684,0.086466,0.013516,10.848,16.186,5.3423,2.9681,0.086473,0.013517,0.0014251,1.0001,0.00011058,15.74,95.8
3.0372,0.15792,0.55684,0.66174,1.141,0.29922,0.22054,0.89443,10.843,16.183,5.3428,2.9684,0.086466,0.013516,10.848,16.186,5.3423,2.9681,0.086472,0.013517,0.0014251,1.0001,0.00011057,15.74,95.9
3.0372,0.15791,0.55683,0.66174,1.1409,0.29922,0.22054,0.89443,10.844,16.183,5.3427,2.9683,0.086465,0.013516,10.848,16.186,5.3423,2.9681,0.086472,0.013517,0.0014251,1.0001,0.00011057,15.739,96
3.0372,0.15791,0.55681,0.66174,1.1409,0.29922,0.22054,0.89443,10.845,16.183,5.3427,2.9683,0.086465,0.013516,10.848,16.186,5.3423,2.9681,0.086471,0.013517,0.0014251,1.0001,0.00011056,15.739,96.1
3.0371,0.1579,0.5568,0.66173,1.1409,0.29922,0.22054,0.89443,10.846,16.184,5.3426,2.9682,0.086465,0.013516,10.848,16.186,5.3423,2.9681,0.08647,0.013517,0.0014252,1.0001,0.00011055,15.739,96.2
3.0371,0.1579,0.55679,0.66173,1.1409,0.29921,0.22054,0.89443,10.847,16.184,5.3425,2.9682,0.086465,0.013516,10.848,16.186,5.3422,2.9681,0.08647,0.013517,0.0014252,1.0001,0.00011055,15.739,96.3
3.0371,0.15789,0.55677,0.66172,1.1409,0.29921,0.22054,0.89443,10.848,16.184,5.3424,2.9682,0.086465,0.013516,10.848,16.186,5.3422,2.968,0.086469,0.013517,0.0014252,1.0001,0.00011054,15.738,96.4
3.037,0.15789,0.55676,0.66172,1.1409,0.29921,0.22053,0.89443,10.849,16.185,5.3424,2.9681,0.086465,0.013516,10.848,16.186,5.3422,2.968,0.086469,0.013517,0.0014252,1.0001,0.00011054,15.738,96.5
3.037,0.15788,0.55675,0.66171,1.1409,0.29921,0.22053,0.89443,10.85,16.185,5.3423,2.9681,0.086465,0.013517,10.848,16.186,5.3422,2.968,0.086468,0.013516,0.0014252,1,0.00011053,15.738,96.6
3.037,0.15788,0.55674,0.66171,1.1409,0.29921,0.22053,0.89443,10.851,16.186,5.3423,2.9681,0.086465,0.013517,10.848,16.186,5.3422,2.968,0.086468,0.013516,0.0014252,1,0.00011053,15.738,96.7
3.0369,0.15788,0.55673,0.66171,1.1409,0.29921,0.22053,0.89443,10.852,16.186,5.3422,2.968,0.086465,0.013517,10.847,16.186,5.3422,2.968,0.086467,0.013516,0.0014252,1,0.00011052,15.738,96.8
3.0369,0.15787,0.55671,0.6617,1.1409,0.2992,0.22053,0.89443,10.853,16.187,5.3422,2.968,0.086465,0.013517,10.847,16.186,5.3421,2.968,0.086467,0.013516,0.0014252,1,0.00011051,15.738,96.9
3.0369,0.15787,0.5567,0.6617,1.1409,0.2992,0.22053,0.89443,10.854,16.187,5.3421,2.968,0.086465,0.013517,10.847,16.186,5.3421,2.968,0.086466,0.013516,0.0014252,1,0.00011051,15.737,97
3.0369,0.15787,0.55669,0.66169,1.1409,0.2992,0.22053,0.89443,10.855,16.188,5.3421,2.968,0.086465,0.013517,10.847,16.186,5.3421,2.9679,0.086466,0.013516,0.0014253,1,0.0001105,15.737,97.1
3.0368,0.15786,0.55668,0.66169,1.1409,0.2992,0.22053,0.89443,10.856,16.189,5.342,2.9679,0.086465,0.013517,10.847,16.186,5.3421,2.9679,0.086465,0.013516,0.0014253,1,0.00011049,15.737,97.2
3.0368,0.15786,0.55667,0.66168,1.1409,0.2992,0.22053,0.89443,10.857,16.189,5.342,2.9679,0.086466,0.013517,10.847,16.185,5.3421,2.9679,0.086465,0.013516,0.0014253,1,0.00011049,15.737,97.3
3.0368,0.15786,0.55666,0.66168,1.1409,0.2992,0.22052,0.89443,10.858,16.19,5.3419,2.9679,0.086466,0.013517,10.846,16.185,5.342,2.9679,0.086464,0.013516,0.0014253,1,0.00011048,15.737,97.4
3.0367,0.15786,0.55665,0.66168,1.1408,0.29919,0.22052,0.89443,10.859,16.19,5.3419,2.9679,0.086466,0.013517,10.846,16.185,5.342,2.9679,0.086464,0.013516,0.0014253,1,0.00011047,15.737,97.5
3.0367,0.15785,0.55664,0.66167,1.1408,0.29919,0.22052,0.89443,10.861,16.191,5.3419,2.9679,0.086467,0.013517,10.846,16.185,5.342,2.9679,0.086463,0.013516,0.0014253,1,0.00011047,15.737,97.6
3.0367,0.15785,0.55663,0.66167,1.1408,0.29919,0.22052,0.89443,10.862,16.192,5.3418,2.9679,0.086467,0.013517,10.846,16.185,5.342,2.9678,0.086463,0.013516,0.0014253,0.99999,0.00011046,15.737,97.7
3.0367,0.15785,0.55662,0.66166,1.1408,0.29919,0.22052,0.89443,10.863,16.192,5.3418,2.9678,0.086467,0.013517,10.845,16.185,5.3419,2.9678,0.086462,0.013516,0.0014253,0.99999,0.00011045,15.737,97.8
3.0367,0.15785,0.55661,0.66166,1.1408,0.29919,0.22052,0.89443,10.864,16.193,5.3418,2.9678,0.086468,0.013517,10.845,16.185,5.3419,2.9678,0.086462,0.013516,0.0014253,0.99999,0.00011045,15.737,97.9
3.0366,0.15785,0.5566,0.66165,1.1408,0.29919,0.22052,0.89443,10.865,16.193,5.3418,2.9678,0.086468,0.013518,10.845,16.184,5.3419,2.9678,0.086461,0.013515,0.0014253,0.99999,0.00011044,15.737,98
3.0366,0.15785,0.5566,0.66165,1.1408,0.29919,0.22052,0.89443,10.866,16.194,5.3417,2.9678,0.086468,0.013518,10.845,16.184,5.3419,2.9678,0.086461,0.013515,0.0014254,0.99999,0.00011043,15.737,98.1
3.0366,0.15785,0.55659,0.66165,1.1408,0.29918,0.22052,0.89443,10.867,16.195,5.3417,2.9678,0.086469,0.013518,10.844,16.184,5.3418,2.9678,0.08646,0.013515,0.0014254,0.99998,0.00011042,15.737,98.2
3.0366,0.15785,0.55658,0.66164,1.1408,0.29918,0.22052,0.89443,10.868,16.195,5.3417,2.9678,0.086469,0.013518,10.844,16.184,5.3418,2.9678,0.08646,0.013515,0.0014254,0.99998,0.00011042,15.738,98.3
3.0366,0.15785,0.55658,0.66164,1.1408,0.29918,0.22052,0.89443,10.869,16.196,5.3417,2.9678,0.08647,0.013518,10.844,16.183,5.3418,2.9677,0.08646,0.013515,0.0014254,0.99998,0.00011041,15.738,98.4
3.0365,0.15786,0.55657,0.66164,1.1408,0.29918,0.22052,0.89443,10.87,16.196,5.3417,2.9678,0.08647,0.013518,10.843,16.183,5.3418,2.9677,0.086459,0.013515,0.0014254,0.99998,0.0001104,15.738,98.5
3.0365,0.15786,0.55656,0.66163,1.1408,0.29918,0.22052,0.89443,10.871,16.197,5.3417,2.9678,0.08647,0.013518,10.843,16.183,5.3417,2.9677,0.086459,0.013515,0.0014254,0.99998,0.0001104,15.738,98.6
3.0365,0.15786,0.55656,0.66163,1.1408,0.29918,0.22051,0.89443,10.872,16.198,5.3417,2.9678,0.086471,0.013518,10.842,16.183,5.3417,2.9677,0.086458,0.013515,0.0014254,0.99998,0.00011039,15.738,98.7
3.0365,0.15786,0.55656,0.66163,1.1408,0.29918,0.22051,0.89443,10.873,16.198,5.3417,2.9678,0.086471,0.013518,10.842,16.182,5.3417,2.9677,0.086458,0.013515,0.0014254,0.99998,0.00011038,15.739,98.8
3.0365,0.15786,0.55655,0.66162,1.1408,0.29918,0.22051,0.89443,10.874,16.199,5.3417,2.9678,0.086472,0.013518,10.842,16.182,5.3417,2.9677,0.086458,0.013515,0.0014254,0.99998,0.00011038,15.739,98.9
3.0365,0.15787,0.55655,0.66162,1.1408,0.29918,0.22051,0.89443,10.874,16.199,5.3417,2.9678,0.086472,0.013518,10.841,16.182,5.3416,2.9676,0.086458,0.013515,0.0014254,0.99998,0.00011037,15.739,99
3.0365,0.15787,0.55655,0.66162,1.1408,0.29918,0.22051,0.89443,10.875,16.2,5.3417,2.9678,0.086473,0.013518,10.841,16.181,5.3416,2.9676,0.086457,0.013515,0.0014254,0.99999,0.00011036,15.74,99.1
3.0365,0.15787,0.55654,0.66161,1.1408,0.29918,0.22051,0.89443,10.876,16.2,5.3417,2.9678,0.086473,0.013518,10.84,16.181,5.3416,2.9676,0.086457,0.013515,0.0014254,0.99999,0.00011036,15.74,99.2
3.0365,0.15788,0.55654,0.66161,1.1408,0.29918,0.22051,0.89443,10.877,16.201,5.3417,2.9678,0.086473,0.013519,10.84,16.181,5.3416,2.9676,0.086457,0.013515,0.0014254,0.99999,0.00011035,15.74,99.3
3.0365,0.15788,0.55654,0.66161,1.1408,0.29918,0.22051,0.89443,10.877,16.201,5.3417,2.9678,0.086474,0.013519,10.839,16.18,5.3415,2.9676,0.086457,0.013515,0.0014254,0.99999,0.00011034,15.741,99.4
3.0365,0.15789,0.55654,0.66161,1.1408,0.29918,0.22052,0.89443,10.878,16.202,5.3417,2.9678,0.086474,0.013519,10.839,16.18,5.3415,2.9676,0.086456,0.013515,0.0014254,1,0.00011034,15.741,99.5
